GTIP KODU,AÇIKLAMASI
020754310000,Bütün kanatlar (kanat uçları olsun olmasın)
020755310000,Bütün kanatlar (kanat uçları olsun olmasın)
020760310000,Bütün kanatlar (kanat uçları olsun olmasın)
741510000000,"Büyük ve küçük çiviler, pünezler, yivli çiviler ve benzeri eşya"
293359950023,BZP (1benzylpiperazine)
220890450000,Calvados
320720900011,Cam haline gelebilen terkipler
848050000000,Cam kalıpları
853922900012,Cam kavanoz çapı 25 mm. veya daha yukarı dekoratif ampuller (sili
853922900011,Cam kavanoz çapı 25 mm. veya daha yukarı genel amaçlı aydın
853922900013,Cam kavanoz çapı 25 mm.den az dekoratif ampuller (25 mm. hariç)
700100100000,Cam kırıkları ve diğer cam döküntü ve artıkları
701990003000,Cam liflerden keçe
701911000000,Cam liflerinden uzunluğu 50 mm.yi geçmeyen kırpılmış iplikler
853610100011,Cam sigortalar
853610500011,Cam sigortalar
853610900011,Cam sigortalar
851290900013,Cam silicilere ait olanlar
701971000000,Cam tülü
490810000000,Cam üzerine tatbik edilenler
293391900012,Camazepam (INN)
711719009011,Camdan aksamı olanlar
701890100012,Camdan eşya
701890100011,Camdan gözler
854610000000,Camdan olanlar
854790009011,Camdan olanlar
940521500000,Camdan olanlar
940529500000,Camdan olanlar
950510100000,Camdan olanlar
701020000000,"Camdan tıpa,kapak ve benzeri kapama tertibatı"
040690820000,Camembert
080940050011,Can eriği
630720000000,Cankurtaran yelekleri ve cankurtaran kemerleri
030632100000,Canlı
030811001000,Canlı
030821001000,Canlı
030890101000,Canlı
030751000000,"Canlı, taze veya soğutulmuş"
030771000000,"Canlı, taze veya soğutulmuş"
030781000000,"Canlı, taze veya soğutulmuş deniz kulağı (Haliotis spp.)"
030782000000,"Canlı, taze veya soğutulmuş stromboid kabuklular (Strombus spp.)"
040690810000,"Cantal, Cheshire, Wensleydale, Lancashire, Double"
070953000000,Cantharellus cinsi mantarlar
200190200000,Capsicum cinsi biberler (tatlı veya dolmalık biberler hariç)
070960910000,Capsicum oleoresin boyaları ve Capsisin imalinde kullanılan
071190100000,Capsicum ve Pimenta cinsi meyvalar (tatlı biberler hariç)
292239000012,Cathinone (INN)
220410130000,Cava
140490009211,Cehri
910191000011,Cep saatleri
910199000011,Cep saatleri
910291000011,Cep saatleri
910299000011,Cep saatleri
852712000000,Cep tipi radyo kaset çalar
860730000000,"Cer kancaları ve diğer koşum takımları, müsademe tamponları,"
850153500000,Cer motorları
901832900000,Cerrahi dikiş iğneleri
300610100000,Cerrahi dikişler için steril katgütler
300610909012,Cerrahi paslanmaz çelik tel
300610901012,Cerrahi poliamid iplik
300610901013,Cerrahi poliglaktin iplik
300610901011,Cerrahi ve dişçilikte kullanılan emici steril hemostatlar
300610902011,Cerrahi ve dişçilikte kullanılan emici steril hemostatlar
300610909011,Cerrahi ve dişçilikte kullanılan emici steril hemostatlar
040690990011,"Cester, Parmezan, Felemenk ve benzeri peynirler"
440799909025,Ceviz
140490009216,Ceviz kökü
440312001000,"Ceviz, şimşir, dişbudak ve zeytin"
120799200011,Chia tohumu
120799960011,Chia tohumu
293399809031,Chloramino Ketone
293399809037,Chlorfenapyr
293979909024,Chloro(pseudo)ephedrine(1chloro1phenyl2methylaminopropane)
294130000016,Chlortetrasiklin
294130000017,Chlortetrasiklin HCI
293499909015,Chlozolinate
252490000015,Chrysotile
580632900011,Cırt bant
840120001011,Cihazlar
840120002011,Cihazlar
840120009011,Cihazlar
901910100011,Cihazlar
340130000000,Cilt yıkanmasına mahsus sıvı veya krem halinde ve perakende
100590000011,Cin mısırı (patlamış mısırpop corn yapımında kullanılan mısır)
285210001211,Civa (I) klorür (kalomel)
285210001212,Civa (II) klorür (süblime)
285210002700,Civa arsenitler ve arsenatlar
285210003400,Civa azotürleri
285210003600,Civa borürler
285210003100,Civa fosfürler
285210002400,"Civa fülminat, siyanat ve tiyosiyanat"
285210001300,Civa hidroksiklorür
285210003300,Civa hidrürleri ve civa nitrürleri
285210009911,Civa II oksisiyanür
285210001400,Civa iyodürler ve oksiiyodürler
285210003200,Civa karbürler
285210002500,"Civa kromat, dikromat ve peroksikromat"
285210001800,Civa nitratlar
285210001213,Civa oksiklorür
285210001100,Civa oksitleri
850630000000,Civa oksitli olanlar
285210002100,Civa polifosfatlar
285210003500,Civa silüsürler
285210001500,Civa sülfir ve polisülfür
285210002212,Civa tetra siyanür
285210002312,Civa tetra siyanür
853932200000,Civa veya sodyum buharlı ampuller
285210003700,Civalı aminoklorür
285210003800,Civalı organik bileşikler
285210002600,Civanın kompleks veya çift silikatları
721320000011,Civata ve somun imali için filmaşin
721391410011,Civata ve somun imali için filmaşin
721391490011,Civata ve somun imali için filmaşin
721391701011,Civata ve somun imali için filmaşin
721399100011,Civata ve somun imali için filmaşin
721399901011,Civata ve somun imali için filmaşin
741533000012,Civata ve somunlar
731815350012,Civatalar
731815420012,Civatalar
731815480012,Civatalar
731815950012,Civatalar
843621000012,Civciv büyütme makina ve cihazları
843621000011,Civciv çıkartma makina ve cihazları
293491000013,Clotiazepam (INN)
293491000014,Cloxazolam (INN)
030246000000,Cobia (Rachycentron canadum)
030356000000,Cobia (Rachycentron canadum)
400690002000,Contalar
401610001200,Contalar
401610002200,Contalar
401693001200,Contalar
401693002200,Contalar
482390852000,Contalar ve rondelalar
030722100000,Coquilles St Jacques (Pecten maximus)
030616910000,Crangon crangon familyasından olanlar
030617940000,Crangon familyasından karidesler (Crangon crangon familyasından
030636500000,Crangon familyasından karidesler (Crangon crangon familyasından
030695400000,Crangon familyasından karidesler (Crangon crangon familyasından
292690700021,Cyhalothrine
540710009012,Çadırlık mensucat
540810009012,Çadırlık mensucat
080940900000,Çakal eriği
251710109011,Çakıl taşı
251710101000,Çakmak taşı
360610000000,Çakmaklarda veya ateşlemeye yarayan benzeri aletlerde kulla
910310001000,Çalar saatler
910390001000,Çalar saatler
960310000000,Çalılardan veya bağlanmış demetler halinde diğer bitkisel
440311001911,Çam
440322000000,"Çam (Pinus spp.), diğerleri"
380510300000,Çam ağacı esansı
080291000000,Çam fıstığı (kabuklu)
080292000000,Çam fıstığı (kabuksuz)
380590100000,Çam yağı
845011110000,Çamaşırı önden yüklemeli olanlar
845011190000,Çamaşırı üstten yüklemeli olanlar
731600000013,Çapa ve filika demir aksamı
030289400000,Çapak balıkları (Brama spp.)
030389600000,Çapak balıkları (Brama spp.)
030499610000,Çapak balıkları (Brama spp.) na ait olanlar
731600000011,Çapalar
854449910000,"Çapı 0,51 mm.yi geçen ayrı bir iletken teli olan kablo ve teller"
701820000000,Çapı 1 mm. den az olan cam kürecikler
722850690011,Çapı 10 mm. veya daha az olanlar
730300100012,Çapı 200 mm. yi geçen ince ve kalın borular
730300100011,Çapı 200 mm. yi geçmeyen ince ve kalın borular
560790201000,Çapı 5 mm.den yukarı olan ipler
560790901000,Çapı 5 mm.den yukarı olan ipler
560122900011,Çapı 8 mm.den fazla olan sigara filtresi
722830690000,Çapı 80 mm .den az olanlar
722830610000,Çapı 80 mm veya daha fazla olanlar
722850610000,Çapı 80 mm veya daha fazla olanlar
722830410000,"Çapı 80 mm veya daha fazla, enine kesiti daire şeklinde olanlar"
441882000000,Çapraz lamine edilmiş kereste (CLT veya Xlam)
870880550000,Çapraz stabilizatörler (tesbit çubukları); diğer burulma (torsiyon) çubukları
081090200012,"Çarkıfelek meyvesi, karambola ve pitahaya"
070960100013,Çarliston biber
950823000000,Çarpışan arabalar
100840000000,Çatal Otu (Fonio) (Digitaria spp.)
680300100000,Çatı ve duvar kaplamalarında kullanılanlar
730110000012,Çatılmamış palplanşlar
730110000011,Çatılmış palplanşlar
110429550000,Çavdar
110290700000,Çavdar unu
110319200000,Çavdar veya arpadan
110320250000,Çavdar veya arpadan
110429850000,Çavdardan
210120200011,Çay hülasası
843880101000,Çay yapraklarını kesen veya kıvıran makina
120923110000,Çayır (Festuca pratensis Huds.) tohumları
120929450016,Çayır kelp kuyruğu otu tohumu
441919000011,Çaykahve karıştırıcı
441920109011,"Çaykahve karıştırıcı, dondurma çubuğu"
441920909011,"Çaykahve karıştırıcı, dondurma çubuğu"
441990009011,"Çaykahve karıştırıcı, dondurma çubuğu"
040690210000,Çedar
847290801000,Çek yazma makinaları
860711000000,Çekici bojiler ve bissel bojiler
820520000011,Çekiçler
500100000000,Çekilmeye elverişli ipek böceği kozaları
831110001000,Çekirdeği nikel esaslı olanlar
831110002000,Çekirdeği paslanmaz çelikten olanlar
731815880000,Çekme direnci mm2.de 800 N. veya daha fazla olanlar
731815820000,Çekme direnci mm2.de 800 N.dan az olanlar
902110100012,Çekme ve germe cihazları (traksiyon)
732020850000,Çekme yaylar
940310930000,"Çekmeceli dolaplar, dosya veya fiş dolapları"
848790510000,Çelik döküm olanlar
401110009012,Çelik kuşaklı radyal dış lastikler
850490130000,Çelik laminasyonlar ve nüveler (istiflenmiş veya sarılmış olsun olmasın)
850300200000,"Çelik laminasyonlar ve stator ve rotor çekirdekleri, istiflenmiş olsun veya olmasın"
761410000000,Çelik özlü olanlar
060290410011,Çelikler
060290450011,Çelikler
060290700011,Çelikler
830710000012,Çelikten hava kanalı
940620000000,Çelikten modüler yapı üniteleri
640610901000,Çelikten olanlar
848180630000,Çelikten olanlar
848180730000,Çelikten olanlar
871491100011,Çelikten olanlar
210390900012,Çemen
091099100000,Çemen (boy otu tohumları)
731700809014,Çengelli çiviler
731813000000,Çengelli ve halkalı vidalar
700992000000,Çerçeveli
120600910011,Çerezlik olanlar
120600990011,Çerezlik olanlar
040620002000,"Çester, Parmezan, Dutch (Felemenk) ve benzeri peynirler"
020120200000,Çeyrek karkas (eşit olarak bölünmüş)
020220100000,Çeyrek karkas (eşit olarak bölünmüş)
640690501011,Çıkarılabilen iç tabanlar
640690503011,Çıkarılabilen iç tabanlar
640690509011,Çıkarılabilen iç tabanlar
850162001200,Çıkış gücü 100 kVA. olanlar
850162009200,Çıkış gücü 100 kVA. olanlar
850212001200,Çıkış gücü 100 kVA. olanlar
850212002200,Çıkış gücü 100 kVA. olanlar
850220403000,Çıkış gücü 100 kVA. olanlar
850231001200,Çıkış gücü 100 kVA. olanlar
850231002200,Çıkış gücü 100 kVA. olanlar
850239201200,Çıkış gücü 100 kVA. olanlar
850239202200,Çıkış gücü 100 kVA. olanlar
850239801200,Çıkış gücü 100 kVA. olanlar
850162001100,Çıkış gücü 100 kVA.dan az olanlar
850162009100,Çıkış gücü 100 kVA.dan az olanlar
850212001100,Çıkış gücü 100 kVA.dan az olanlar
850212002100,Çıkış gücü 100 kVA.dan az olanlar
850231001100,Çıkış gücü 100 kVA.dan az olanlar
850231002100,Çıkış gücü 100 kVA.dan az olanlar
850239201100,Çıkış gücü 100 kVA.dan az olanlar
850239202100,Çıkış gücü 100 kVA.dan az olanlar
850239801100,Çıkış gücü 100 kVA.dan az olanlar
850231001300,Çıkış gücü 100 kVA.ı geçenler
850231002300,Çıkış gücü 100 kVA.ı geçenler
850162001300,Çıkış gücü 100 kVA.yı geçen fakat 375 kVA.yı geçmeyenler
850162009300,Çıkış gücü 100 kVA.yı geçen fakat 375 kVA.yı geçmeyenler
850220404000,Çıkış gücü 100 kVA.yı geçen fakat 375 kVA.yı geçmeyenler
850212001300,Çıkış gücü 100 kVA.yı geçenler
850212002300,Çıkış gücü 100 kVA.yı geçenler
850239201300,Çıkış gücü 100 kVA.yı geçenler
850239202300,Çıkış gücü 100 kVA.yı geçenler
850239801300,Çıkış gücü 100 kVA.yı geçenler
850133002200,Çıkış gücü 100 kW. olanlar
850133002300,Çıkış gücü 100 kW.ı geçenler
850133004300,Çıkış gücü 100 kW.ı geçenler
850133004200,Çıkış gücü 100 kW.olanlar
850140801300,Çıkış gücü 150 kW.ı geçenler
850110100000,Çıkış gücü 18 W.ı geçmeyen senkron motorlar
850163000000,Çıkış gücü 375 kVA.yı geçen fakat 750 kVA.yı geçmeyenler
850153940000,Çıkış gücü 375 kW.ı geçen fakat 750 kW.ı geçmeyenler
850172000000,Çıkış gücü 50 W geçenler
850171000000,Çıkış gücü 50 W geçmeyenler
850220402000,"Çıkış gücü 7,5 kVA.yı geçen fakat 100 kVA.dan az olanlar"
850132001100,"Çıkış gücü 7,5 kW. ı geçen motorlar"
850120001200,"Çıkış gücü 7,5 kW. veya daha fazla olanlar"
850140801200,"Çıkış gücü 7,5 kW. veya daha fazla olup 150 kW.ı geçmeyenler"
850120001100,"Çıkış gücü 7,5 kW.dan az olanlar"
850140801100,"Çıkış gücü 7,5 kW.dan az olanlar"
850140201100,Çıkış gücü 735 ila 750 W. arasında olanlar
850140202100,Çıkış gücü 735 ila 750 W. arasında olanlar
850133004100,Çıkış gücü 75 kW.ı geçen fakat 100 kW.dan az olanlar
850164000000,Çıkış gücü 750 kVA.yı geçenler
850153990000,Çıkış gücü 750 kW.yı geçenler
850133002100,Çıkış gücü 75k W.ı geçen fakat 100 kW.dan az olanlar
400690004000,Çıplak kauçuk iplik
060220200000,Çıplak kökleriyle birlikte olanlar
060290460000,Çıplak kökleriyle birlikte olanlar
722920000011,Çıplak teller
722990500011,Çıplak teller
722990900011,Çıplak teller
821420000011,Çıt çıt tipi tırnak makasları
960610000000,Çıtçıtlar ve bunların aksamı
970199001000,"Çiçekler, çiçek goncaları ve tomurcuklar ile yapraklı dallar, ince dallar"
900510000000,Çift gözlü dürbünler
190531910000,Çift katlı doldurulmuş bisküviler
160412100000,"Çiğ filetolar (sadece hamur veya ekmek kırıntılarıyla kaplanmış,"
160419910000,"Çiğ filetolar (sadece hamur veya ekmek kırıntılarıyla kaplanmış,"
081010000000,Çilek
081290980015,Çilek
200799330000,Çilekden olanlar
570321000000,Çim
570331000000,Çim
843280000011,Çimenlikler ve spor sahaları için silindirler
321490000011,"Çimento esaslı fayans, seramik ve döşeme plağı için yapıştırıcılar"
481940001100,Çimento ve gübre torbaları
841780500000,"Çimento, cam ve kimyasal ürünlerin fırınlanmasına mahsus fırınlar ve ocaklar"
382440000000,"Çimento, harç veya betonlara mahsus müstahzar katkılar"
151590119000,Çin ağacı yağı;outikika yağı; mersin ağacı mumu ve japon mumu;
441912000000,Çin usulü yemek çubukları
790120000000,Çinko alaşımları
260800000000,Çinko cevherleri ve zenginleştirilmiş çinko cevherleri
790200000000,Çinko döküntü ve hurdaları
731210650000,Çinko ile kaplanmış
731431000000,Çinko ile kaplanmış olanlar
731441000000,Çinko ile kaplanmış olanlar
282760002017,Çinko iyodür ve oksiiyodür
282739855000,Çinko klorür
320620000012,Çinko kromat esaslı pigmentler
281700001000,Çinko oksit
340700009014,Çinko oksitöjenol esaslı ölçü maddeleri (dişçilikte kullanılan)
281700009000,Çinko peroksit
790500000000,"Çinko saclar, levhalar, yapraklar ve şeritler"
283719009011,Çinko siyanürler
291570503015,Çinko stearat
283329203000,Çinko sülfat
291619100013,Çinko undekonoat
790700001000,Çinkodan ince ve kalın borular ve ince ve kalın boru bağlantı parçaları
940320801000,"Çinkodan, demir veya çelikten asma yemek dolapları"
293020000012,Çinkodibutilditiyokarbamat
300640000012,Çinkofosfat siman
850660000000,Çinkohava reaksiyonlu piller
030199850014,Çipura
030285300000,Çipura (Sparus aurata)
030389550000,Çipura (Sparus aurata)
350699001000,Çiriş
846729800000,Çit makasları ve çim biçme makasları
820160000000,"Çit makasları, iki elle kullanılan budama makasları ve iki elle kulllanılan"
854370600000,Çitlere elektrik verici cihazlar
901720050000,Çiziciler (plotter'ler)
901720390000,Çizim yapmaya mahsus aletler
300241901000,Çocuk felci aşıları
940320200011,Çocuk karyolaları ve beşikler
